Longitude,Latitude,Altitude
85.38436889,9.4176865,34984
85.39260863,9.414939917,34980
85.40084838,9.412536658,34984
85.40908812,9.410133398,34984
85.41664122,9.407730138,34988
85.42488097,9.404983556,34992
85.43312072,9.402580296,35000
85.44067382,9.400177037,35004
85.44891356,9.397773777,35004
85.45715331,9.395027195,35004
85.46470641,9.392623935,34996
85.47294615,9.390220676,34996
85.4811859,9.387817416,34996
85.488739,9.385070834,34996
85.49697875,9.382667574,34996
85.50521849,9.380264314,34996
85.51277159,9.377861055,34984
85.52101134,9.375457795,34976
85.52925109,9.372711213,34972
85.53680419,9.370307953,34972
85.54504393,9.367904694,34976
85.55328368,9.365501434,34976
85.56083678,9.362754852,34976
85.56907652,9.360351592,34972
85.57731627,9.357948332,34968
85.58486937,9.355545073,34968
85.59310912,9.35279849,34964
85.60134886,9.350395231,34960
85.60890196,9.347991971,34960
85.61714171,9.345588712,34956
85.62538146,9.342842129,34952
85.6336212,9.34043887,34948
85.6411743,9.33803561,34948
85.64941405,9.33563235,34952
85.65765379,9.332885768,34948
85.66520689,9.330482508,34952
85.67344664,9.328079249,34952
85.68168639,9.325675989,34952
85.68992613,9.322929407,34952
85.69747923,9.320526147,34956
85.70571898,9.318122888,34956
85.71395873,9.315376305,34956
85.72219847,9.312973046,34956
85.72975157,9.310569786,34960
85.73799132,9.308166526,34956
85.74623106,9.305419944,34960
85.75447081,9.303016684,34964
85.76202391,9.300613425,34960
85.77026366,9.297866842,34956
85.7785034,9.295463583,34956
85.78674316,9.293060323,34960
85.79498291,9.290313741,34956
85.80253601,9.287910481,34960
85.81077576,9.285507222,34964
85.8190155,9.282760639,34968
85.82725525,9.28035738,34968
85.83549499,9.27795412,34972
85.8430481,9.275207538,34976
85.85128784,9.272804278,34980
85.85952759,9.270057696,34988
85.86776733,9.267311113,34984
85.87532043,9.264564531,34988
85.88356018,9.261474626,34984
85.89111328,9.25838472,34988
85.89866638,9.255294815,34992
85.90690613,9.251861587,34996
85.91445923,9.248428359,35008
85.92201233,9.244995131,35008
85.92956543,9.241561903,35012
85.93711853,9.238128675,35004
85.94535827,9.234695447,35004
85.95291138,9.231262219,34992
85.96046448,9.227828991,34988
85.96801758,9.224395763,34996
85.97557068,9.220962535,34996
85.98381042,9.217529307,34996
85.99136352,9.214096079,35004
85.99891662,9.210662851,35000
86.00646972,9.207229623,35008
86.01402282,9.203796395,35016
86.02226257,9.200363167,35016
86.02981567,9.196929939,35012
86.03736877,9.193496711,35004
86.04492187,9.190063483,34996
86.05247497,9.186630255,34996
86.06002807,9.183197027,34988
86.06826782,9.179763799,34984
86.07582092,9.176330571,34980
86.08337402,9.172897343,34976
86.09092712,9.169464115,34968
86.09848022,9.166030887,34964
86.10671997,9.162597659,34972
86.11427307,9.159164431,34960
86.12182617,9.155731203,34960
86.12937927,9.152297975,34956
86.13693237,9.148864747,34960
86.14517212,9.145431519,34960
86.15272522,9.141998291,34960
86.16027832,9.138565158,34960
86.16783142,9.13513193,34956
86.17538452,9.131698702,34952
86.18362426,9.128265474,34952
86.19117736,9.124832246,34952
86.19873046,9.121399018,34948
86.20628356,9.11796579,34948
86.21452331,9.114532562,34948
86.22207641,9.111099334,34944
86.22962951,9.107322783,34940
86.23786926,9.103889555,34944
86.24542236,9.100456327,34944
86.25297546,9.097023099,34948
86.2612152,9.093589871,34952
86.26876831,9.090156643,34948
86.27632141,9.086723415,34948
86.28456115,9.082946864,34956
86.29211425,9.079513636,34956
86.29966735,9.076080408,34968
86.3079071,9.07264718,34968
86.3154602,9.069213952,34972
86.3230133,9.065780724,34972
86.33125305,9.062347496,34972
86.33880615,9.058570945,34968
86.34635925,9.055137717,34972
86.35459899,9.051704489,34976
86.36215209,9.048271261,34980
86.36970519,9.044838033,34988
86.37794494,9.041404805,34988
86.38549804,9.037628254,35004
86.39373779,9.034195026,35012
86.40129089,9.030761798,35016
86.40884399,9.02732857,35020
86.41708373,9.023895342,35024
86.42463683,9.020462114,35024
86.43218993,9.016685564,35024
86.43974303,9.013252336,35032
86.44798278,9.009819108,35024
86.45553588,9.00638588,35020
86.46308898,9.002952652,35024
86.47064208,8.999519424,35028
86.47888183,8.996086196,35028
86.48643493,8.992652968,35024
86.49398803,8.98921974,35028
86.50154113,8.985786512,35024
86.50909423,8.982353284,35024
86.51733398,8.978576733,35012
86.52488708,8.975143505,35004
86.53244018,8.971710277,34996
86.53999328,8.968277049,34996
86.54754638,8.964843821,34988
86.55578612,8.961410593,34984
86.56333922,8.957977365,34980
86.57089233,8.954544137,34976
86.57844543,8.951110909,34980
86.58599853,8.947677681,34972
86.59423827,8.944244453,34976
86.60179137,8.940811225,34968
86.60934447,8.937377997,34972
86.61689757,8.933944769,34968
86.62445067,8.930511541,34964
86.63269042,8.927078313,34956
86.64024352,8.923645085,34952
86.64779662,8.920211857,34952
86.65534972,8.916778629,34956
86.66290282,8.913345401,34956
86.67045592,8.909912173,34960
86.67800902,8.906478945,34960
86.68624877,8.903045717,34968
86.69380187,8.899612489,34968
86.70135497,8.895835938,34972
86.70890807,8.89240271,34972
86.71646117,8.888969482,34976
86.72401427,8.885536254,34968
86.73225402,8.882103026,34964
86.73980712,8.878669798,34956
86.74736022,8.87523657,34956
86.75491332,8.871803342,34956
86.76246642,8.868370114,34956
86.77001952,8.864936886,34960
86.77757262,8.861503658,34964
86.78581237,8.85807043,34964
86.79336547,8.854637202,34964
86.80091857,8.851203974,34956
86.80847167,8.847770746,34956
86.81602477,8.844337518,34956
86.82357787,8.84090429,34952
86.83181762,8.837471062,34956
86.83937072,8.834037834,34952
86.84692382,8.830604606,34952
86.85447692,8.827171378,34956
86.86203002,8.823394827,34956
86.86958312,8.819961599,34956
86.87782286,8.816528371,34956
86.88537596,8.813095143,34956
86.89292906,8.809661915,34956
86.90048217,8.806228687,34956
86.90803527,8.802795459,34960
86.91627501,8.799362231,34964
86.92382811,8.795929003,34968
86.93138121,8.792495775,34964
86.93893431,8.789062547,34968
86.94648741,8.785629319,34968
86.95404051,8.781852768,34972
86.96228026,8.77841954,34972
86.96983336,8.774986312,34976
86.97738646,8.771553084,34976
86.98493956,8.768119856,34972
86.99249266,8.764686628,34976
87.00073241,8.7612534,34972
87.00828551,8.757820172,34976
87.01583861,8.754386944,34976
87.02339171,8.750610394,34976
87.03094481,8.747177166,34972
87.03918456,8.743743938,34976
87.04673766,8.74031071,34980
87.05429076,8.736877482,34976
87.06184386,8.733444254,34972
87.06939696,8.730011026,34968
87.0776367,8.726577798,34968
87.0851898,8.72314457,34976
87.09274291,8.719368019,34980
87.10029601,8.715934791,34984
87.10784911,8.712501563,34988
87.11540221,8.709068335,34992
87.12364195,8.705635107,34996
87.13119505,8.702201879,35000
87.13874815,8.698768651,34996
87.14630125,8.695335423,35000
87.15385435,8.691902195,35000
87.16140746,8.688468967,34996
87.1696472,8.685035739,34992
87.1772003,8.681259188,34992
87.1847534,8.67782596,34996
87.19230652,8.674392732,34996
87.19985962,8.670959504,34988
87.20741272,8.667526276,34992
87.21496582,8.664093048,34988
87.22320557,8.66065982,34988
87.23075867,8.657226592,34984
87.23831177,8.653793364,34980
87.24586487,8.650360136,34980
87.25341797,8.646926908,34976
87.26097107,8.64349368,34968
87.26852417,8.639717129,34972
87.27676392,8.636283901,34972
87.28431702,8.632850673,34968
87.29187012,8.629417445,34960
87.29942322,8.625984217,34964
87.30697632,8.622550989,34960
87.31452942,8.619117761,34956
87.32208252,8.615684533,34960
87.33032226,8.612251305,34960
87.33787536,8.608818077,34964
87.34542847,8.605384849,34972
87.35298157,8.601608298,34976
87.36053467,8.59817507,34980
87.36808777,8.594741842,34988
87.37564087,8.591308614,34980
87.38319397,8.587875386,34980
87.39143371,8.584442158,34984
87.39898681,8.58100893,34980
87.40653991,8.577575702,34988
87.41409302,8.574142474,34984
87.42164612,8.570709246,34984
87.42919922,8.567276018,34976
87.43675232,8.56384279,34980
87.44430542,8.560409562,34976
87.45254516,8.556976334,34980
87.46009826,8.553543106,34980
87.46765136,8.550109878,34980
87.47520446,8.546333328,34984
87.48275757,8.5429001,34988
87.49031067,8.539466872,34984
87.49786377,8.536033644,34976
87.50541687,8.532600416,34984
87.51296997,8.529167188,34980
87.52052307,8.52573396,34980
87.52807617,8.522300732,34980
87.53631591,8.518867504,34976
87.54386901,8.515434276,34976
87.55142212,8.512001048,34972
87.55897522,8.50856782,34968
87.56652832,8.504791269,34972
87.57408142,8.501358041,34972
87.58163452,8.497924813,34968
87.58918762,8.494491585,34968
87.59674072,8.491058357,34968
87.60429382,8.487625129,34964
87.61253356,8.484191901,34956
87.62008667,8.480758673,34956
87.62763977,8.477325445,34956
87.63519287,8.473892217,34960
87.64274597,8.470458989,34956
87.65029907,8.466682438,34948
87.65785217,8.46324921,34948
87.66540527,8.459815982,34948
87.67364501,8.456382754,34948
87.68119811,8.452949526,34964
87.68875122,8.449516298,34964
87.69630432,8.44608307,34968
87.70385742,8.442649842,34976
87.71141052,8.439216614,34972
87.71896362,8.43578348,34976
87.72651672,8.432350252,34972
87.73475646,8.428917024,34964
87.74230956,8.425483796,34960
87.74986266,8.421707246,34968
87.75741577,8.418274018,34968
87.76496887,8.41484079,34972
87.77252197,8.411407562,34972
87.78076171,8.407974334,34984
87.78831481,8.404541106,34992
87.79586791,8.400764555,34996
87.80342101,8.397331327,34996
87.81097411,8.393898099,34996
87.81852721,8.390464871,35000
87.82608032,8.387031643,34996
87.83432006,8.383598415,35004
87.84187316,8.380165187,35000
87.84942626,8.376388636,34992
87.85697936,8.372955408,34992
87.86453246,8.36952218,34992
87.87208556,8.366088952,34988
87.87963866,8.362655724,34988
87.88719176,8.359222496,34992
87.89543151,8.355445945,34988
87.90298461,8.352012717,34988
87.91053771,8.348579489,34980
87.91809081,8.345146261,34980
87.92564391,8.341713033,34980
87.93319701,8.338279805,34980
87.94075011,8.334846577,34984
87.94830321,8.331413349,34980
87.95654296,8.327636798,34984
87.96409606,8.32420357,34968
87.97164916,8.320770342,34976
87.97920226,8.317337114,34964
87.98675536,8.313903886,34964
87.99430846,8.310470658,34964
88.00186156,8.30703743,34964
88.01010131,8.303604202,34964
88.01765441,8.300170974,34964
88.02520751,8.296737746,34972
88.03276061,8.292961196,34972
88.04031371,8.289527968,34976
88.04786681,8.28609474,34980
88.05541991,8.282661512,34976
88.06297301,8.279228284,34984
88.07052611,8.275795056,34980
88.07876586,8.272018505,34984
88.08631896,8.268585277,34984
88.09387206,8.265152049,34988
88.10142516,8.261718821,34992
88.10897826,8.258285593,34984
88.11653136,8.254852365,34988
88.12408446,8.251419137,34988
88.13163756,8.247642586,34988
88.13987731,8.244209358,34984
88.14743041,8.24077613,34980
88.15498351,8.237342902,34976
88.16253661,8.233909674,34976
88.17008971,8.230476446,34976
88.17764281,8.227043218,34980
88.18519591,8.223266667,34980
88.19343566,8.219833439,34976
88.20098876,8.216400211,34980
88.20854186,8.212966983,34976
88.21609496,8.209533755,34976
88.22364806,8.206100527,34972
88.23120116,8.202323976,34960
88.23875426,8.198890748,34964
88.24630736,8.19545752,34964
88.25454711,8.192024292,34964
88.26210021,8.188591064,34960
88.26965331,8.184814514,34960
88.27720641,8.181381286,34960
88.28475951,8.177948058,34960
88.29231261,8.17451483,34956
88.30055236,8.170738279,34956
88.30810546,8.167305051,34960
88.31565856,8.163871823,34960
88.32321166,8.160438595,34964
88.33076476,8.157005367,34968
88.3390045,8.153228816,34968
88.3465576,8.149795588,34972
88.3541107,8.14636236,34968
88.36166381,8.142929132,34972
88.36921691,8.139152581,34976
88.37745665,8.135719353,34980
88.38500975,8.132286125,34976
88.39256285,8.128852897,34976
88.40011595,8.125419669,34980
88.40766905,8.121643118,34984
88.4159088,8.11820989,34976
88.4234619,8.114776662,34980
88.431015,8.111343434,34976
88.4385681,8.107566884,34976
88.44680785,8.104133656,34976
88.45436095,8.100700428,34980
88.46191405,8.0972672,34988
88.46946715,8.093490649,34992
88.47770689,8.090057421,34996
88.48526,8.086624193,34996
88.4928131,8.083190965,34996
88.5003662,8.079414414,34992
88.5079193,8.075981186,34996
88.51615904,8.072547958,34992
88.52371214,8.068771407,34992
88.53126524,8.065338179,34992
88.53881834,8.061904951,35000
88.54705809,8.058471723,35004
88.55461119,8.054695172,35012
88.56216429,8.051261944,35012
88.56971739,8.047828716,35012
88.57727049,8.044395488,35008
88.58482359,8.040618938,35004
88.59306334,8.03718571,35004
88.60061646,8.033752482,35008
88.60816956,8.030319254,35004
88.61572266,8.026886026,35000
88.62327576,8.023109475,35004
88.63082886,8.019676247,35004
88.63838196,8.016243019,35000
88.6466217,8.012809791,35000
88.6541748,8.009376563,34996
88.6617279,8.005943335,34988
88.66928101,8.002166784,34996
88.67683411,7.998733556,34984
88.68438721,7.995300328,34984
88.69194031,7.9918671,34984
88.69949341,7.988433872,34980
88.70704651,7.985000644,34972
88.71459961,7.981224093,34968
88.72283935,7.977790865,34964
88.73039245,7.974357637,34972
88.73794556,7.970924409,34972
88.74549866,7.967491181,34976
88.75305176,7.964057953,34976
88.76060486,7.960624725,34968
88.76815796,7.956848174,34968
88.77571106,7.953414946,34964
88.78326416,7.949981718,34964
88.79081726,7.94654849,34964
88.79837036,7.943115262,34968
88.80592346,7.939682034,34964
88.81347656,7.935905484,34960
88.82102966,7.932472256,34964
88.82858276,7.929039028,34964
88.83682251,7.9256058,34964
88.84437561,7.922172572,34960
88.85192871,7.918739344,34964
88.85948181,7.915306116,34964
88.86703491,7.911529565,34964
88.87458801,7.908096337,34956
88.88214111,7.904663109,34956
88.88969421,7.901229881,34968
88.89724731,7.897796653,34968
88.90480041,7.894363425,34968
88.91235351,7.890930197,34964
88.91990661,7.887496969,34968
88.92745971,7.883720418,34968
88.93501281,7.88028719,34976
88.94256591,7.876853962,34976
88.95011901,7.873420734,34976
88.95767212,7.869987506,34972
88.96522522,7.866554278,34976
88.97277832,7.86312105,34972
88.98033142,7.859687822,34968
88.98788452,7.855911271,34972
88.99543762,7.852478043,34972
89.00299072,7.849044815,34964
89.01054382,7.845611587,34960
89.01809692,7.842178359,34960
89.02565002,7.838745131,34960
89.03320312,7.835311903,34968
89.04075622,7.831878675,34972
89.04830932,7.828445447,34972
89.05586242,7.825012219,34972
89.06341552,7.821235668,34972
89.07096862,7.81780244,34968
89.07852172,7.814369212,34968
89.08676147,7.810935984,34972
89.09431457,7.807502756,34968
89.10186767,7.804069528,34968
89.10942077,7.8006363,34964
89.11697387,7.797203072,34968
89.12452697,7.793769844,34964
89.13208007,7.789993294,34960
89.13963317,7.786560066,34960
89.14718627,7.783126838,34964
89.15473937,7.77969361,34964
89.16229247,7.776260382,34960
89.16984557,7.772827154,34964
89.17739868,7.769393926,34964
89.18495178,7.765960698,34968
89.19250488,7.76252747,34968
89.20005798,7.758750919,34964
89.20761108,7.755317691,34968
89.21516418,7.751884463,34964
89.22271728,7.748451235,34964
89.23027038,7.745018007,34972
89.23782348,7.741584779,34968
89.24537658,7.738151551,34968
89.25292968,7.734375,34968
89.26048278,7.730941866,34968
89.26803588,7.727508638,34968
89.27558898,7.72407541,34972
89.28314208,7.720642182,34976
89.29069518,7.717208954,34980
89.29824828,7.713775726,34984
89.30580138,7.709999176,34984
89.31335448,7.706565948,34976
89.32090758,7.70313272,34976
89.32846069,7.699699492,34980
89.33670043,7.696266264,34980
89.34425353,7.692833036,34984
89.35180663,7.689399808,34984
89.35935973,7.68596658,34984
89.36691283,7.682533352,34988
89.37446593,7.679100124,34992
89.38201903,7.675666896,34988
89.38957213,7.672233668,34992
89.39712524,7.66880044,34992
89.40467834,7.665367212,34984
89.41223144,7.661933984,34996
89.42047118,7.658500756,34992
89.42802428,7.655067528,34996
89.43557738,7.6516343,35000
89.44313048,7.648201072,34996
89.45068358,7.645111166,34992
89.45823668,7.641677938,34988
89.46578979,7.63824471,34992
89.47334289,7.634811482,34984
89.48089599,7.631378254,34984
89.48913573,7.627945026,34984
89.49668883,7.624511798,34988
89.50424193,7.62107857,34988
89.51179503,7.617645342,34984
89.51934813,7.614212114,34980
89.52690123,7.611122209,34980
89.53445434,7.607688981,34976
89.54200744,7.604255753,34976
89.54956054,7.600822525,34968
89.55711364,7.597389297,34972
89.56466674,7.593956069,34972
89.57221984,7.590522841,34968
89.57977294,7.587089613,34968
89.58801268,7.583656385,34960
89.59556578,7.580223157,34964
89.60311889,7.576789929,34964
89.61067199,7.573356701,34956
89.61822509,7.570266796,34964
89.62577819,7.566833568,34964
89.63333129,7.56340034,34964
89.64088439,7.559967112,34964
89.64843749,7.556533884,34964
89.65599059,7.553100656,34968
89.66354369,7.549667428,34968
89.67109679,7.5462342,34964
89.67864989,7.542800972,34960
89.68620299,7.539367744,34956
89.69375609,7.535934516,34960
89.70199584,7.532501288,34960
89.70954894,7.52906806,34960
89.71710204,7.525634832,34964
89.72465514,7.522544927,34964
89.73220824,7.519111699,34964
89.73976134,7.515678471,34968
89.74731444,7.512245243,34968
89.75486754,7.508812015,34976
89.76242064,7.505378787,34968
89.77066039,7.501945559,34972
89.77821349,7.498512331,34972
89.78576659,7.495079103,34976
89.79331969,7.491645875,34980
89.80087279,7.488212647,34984
89.80842589,7.484779419,34992
89.81597899,7.481346191,34992
89.82353209,7.477912963,34992
89.83108519,7.474479735,34996
89.83932494,7.471046507,35000
89.84687804,7.467613279,35004
89.85443114,7.464180051,35008
89.86198424,7.460746823,35004
89.86953734,7.457313595,35012
89.87709044,7.453880367,35012
89.88464354,7.450447139,35008
89.89219664,7.447013911,35004
89.89974974,7.443924006,35000
89.90730284,7.440490778,35000
89.91485594,7.43705755,35004
89.92240904,7.433624322,35008
89.92996214,7.430191094,35008
89.93751524,7.426757866,35008
89.94575499,7.423324638,35012
89.95330809,7.41989141,35000
89.96086119,7.416458182,35000
89.96841429,7.413024954,34996
89.97596739,7.409935048,35000
89.98352049,7.40650182,34988
89.99107359,7.403068592,34992
89.99862669,7.399635364,34988
90.00617981,7.396202136,34992
90.01373291,7.392768908,34996
90.02128601,7.38933568,35000
90.02883911,7.386245775,34996
90.03639221,7.382812547,34996
90.04394531,7.379379319,34996
90.05149841,7.375946091,34992
90.05905151,7.372512863,34992
90.06591797,7.369079635,34988
90.07347107,7.36598973,34984
90.08102417,7.362556502,34976
90.08857727,7.359123274,34976
90.09613037,7.355690046,34972
90.10368347,7.352256818,34972
90.11123657,7.349166913,34968
90.11878967,7.345733685,34972
90.12634277,7.342300457,34968
90.13389587,7.338867229,34968
90.14144897,7.335434001,34964
90.14900207,7.332000773,34968
90.15655517,7.328910868,34964
90.16410827,7.32547764,34964
90.17166138,7.322044412,34964
90.17921448,7.318611184,34968
90.18676758,7.315177956,34964
90.19432068,7.31208805,34960
90.20118713,7.308654822,34960
90.20874023,7.305221594,34960
90.21629333,7.301788366,34960
90.22384643,7.298355138,34964
90.23139953,7.295265233,34960
90.23895263,7.291832005,34968
90.24650573,7.288398777,34964
90.25405884,7.284965549,34964
90.26161194,7.281532321,34964
90.26916504,7.278442416,34968
90.27671814,7.275009188,34968
90.28427124,7.27157596,34976
90.29182434,7.268142732,34980
90.29937744,7.264709504,34976
90.30693054,7.261619599,34976
90.31448364,7.258186371,34980
90.32203674,7.254753143,34976
90.32890319,7.251319915,34976
90.3364563,7.24823001,34976
90.3440094,7.244796782,34980
90.3515625,7.241363554,34972
90.3591156,7.237930326,34972
90.3666687,7.23484042,34968
90.3742218,7.231407192,34964
90.3817749,7.227973964,34964
90.389328,7.224540736,34960
90.3968811,7.221107508,34964
90.4044342,7.218017603,34964
90.4119873,7.214584375,34960
90.4195404,7.211151147,34964
90.4270935,7.207717919,34964
90.43395996,7.204284691,34964
90.44151306,7.201194786,34964
90.44906616,7.197761558,34964
90.45661926,7.19432833,34964
90.46417236,7.190895102,34964
90.47172546,7.187461874,34968
90.47927856,7.184028646,34972
90.48683166,7.180938741,34972
90.49438476,7.177505513,34968
90.50193786,7.174072285,34972
90.50949096,7.170639057,34972
90.51704406,7.167205829,34972
90.52459716,7.164115924,34968
90.53146362,7.160682696,34972
90.53901672,7.157249468,34968
90.54656982,7.15381624,34968
90.55412292,7.150383012,34976
90.56167602,7.147293106,34984
90.56922912,7.143859878,34984
90.57678222,7.14042665,34984
90.58433532,7.136993422,34988
90.59188842,7.133560194,34988
90.59944152,7.130470289,34984
90.60699462,7.127037061,34984
90.61386108,7.123603833,34984
90.62141418,7.120170605,34980
90.62896728,7.1170807,34988
90.63652038,7.113647472,34984
90.64407348,7.110214244,34988
90.65162658,7.106781016,34984
90.65917968,7.103691111,34984
90.66673278,7.100257883,34984
90.67428588,7.096824655,34976
90.68183898,7.093391427,34980
90.68870544,7.090301522,34980
90.69625854,7.086868294,34980
90.70381164,7.083435066,34980
90.71136474,7.080001838,34980
90.71891784,7.076911932,34968
90.72647094,7.073478704,34964
90.73402404,7.070045476,34964
90.74157714,7.066612248,34964
90.74913024,7.06317902,34968
90.75668334,7.060089115,34968
90.76423644,7.056655887,34972
90.77178954,7.053222659,34968
90.778656,7.049789431,34968
90.7862091,7.046699526,34964
90.7937622,7.043266298,34960
90.8013153,7.03983307,34964
90.8088684,7.036399842,34964
90.8164215,7.032966614,34964
90.8239746,7.029876803,34968
90.8315277,7.026443575,34972
90.8390808,7.023010347,34972
90.8466339,7.019577119,34968
90.854187,7.016143891,34972
90.8617401,7.013053986,34968
90.8692932,7.009620758,34968
90.87615966,7.00618753,34972
90.88371276,7.002754302,34972
90.89126586,6.999321074,34972
90.89881896,6.996231169,34980
90.90637206,6.992797941,34984
90.91392516,6.989364713,34984
90.92147826,6.985931485,34980
90.92903136,6.982498257,34976
90.93658446,6.979408352,34980
90.94413756,6.975975124,34984
90.95169066,6.972541896,34980
90.95924376,6.969108668,34984
90.96679686,6.96567544,34984
90.97366332,6.962585534,35000
90.98121642,6.959152306,35000
90.98876952,6.955719078,35000
90.99632262,6.95228585,35000
91.00387572,6.948852622,35000
91.01142882,6.945762717,35000
91.01898192,6.942329489,35000
91.02653502,6.938896261,34996
91.03408812,6.935463033,35000
91.04095458,6.932373128,34996
91.04850768,6.9289399,34988
91.05606078,6.925506672,34992
91.06361388,6.922416767,34988
91.07116698,6.918983539,34988
91.07872008,6.915550311,34980
91.08627318,6.912117083,34984
91.09382628,6.909027178,34980
91.10069274,6.90559395,34984
91.10824584,6.902160722,34980
91.11579894,6.899070816,34984
91.12335204,6.895637588,34976
91.13090514,6.89220436,34972
91.13845824,6.889114455,34968
91.14601134,6.885681227,34968
91.15356444,6.882247999,34960
91.1604309,6.878814771,34964
91.167984,6.875724866,34964
91.1755371,6.872291638,34960
91.1830902,6.86885841,34964
91.1906433,6.865768505,34960
91.1981964,6.862335277,34964
91.2057495,6.858902049,34964
91.21261595,6.855468821,34964
91.22016905,6.852378916,34964
91.22772215,6.848945688,34960
91.23527525,6.84551246,34956
91.24282836,6.842079232,34956
91.25038146,6.838989326,34956
91.25793456,6.835556098,34960
91.26548766,6.83212287,34964
91.27304076,6.828689642,34964
91.28059386,6.825599737,34968
91.28746031,6.822166509,34968
91.29501341,6.818733281,34968
91.30256651,6.815300053,34976
91.31011961,6.812210148,34976
91.31767271,6.80877692,34980
91.32522582,6.805343692,34980
91.33277892,6.801910464,34988
91.34033202,6.798820559,34988
91.34788512,6.795387331,34984
91.35475157,6.791954103,34992
91.36230467,6.788864198,34992
91.36985777,6.78543097,34992
91.37741087,6.781997742,34992
91.38496397,6.778564514,34996
91.39251707,6.775474608,35000
91.40007017,6.77204138,34992
91.40693665,6.768608152,35000
91.41448975,6.765518247,34996
91.42204285,6.762085019,34992
91.42959595,6.758651791,34992
91.43714905,6.755218563,34988
91.44470215,6.752128658,34988
91.45225525,6.74869543,34984
91.4591217,6.745262202,34984
91.4666748,6.742172297,34976
91.4742279,6.738739069,34976
91.48178101,6.735305841,34972
91.48933411,6.732215936,34976
91.49688721,6.728782708,34964
91.50375366,6.72534948,34964
91.51130676,6.722259574,34964
91.51885986,6.718826346,34960
91.52641296,6.715393118,34960
91.53396606,6.712303213,34960
91.54151916,6.708869985,34960
91.54907226,6.705436757,34960
91.55593872,6.702346852,34956
91.56349182,6.698913624,34960
91.57104492,6.695480396,34960
91.57859802,6.692047168,34964
91.58615112,6.688957263,34968
91.59370422,6.685524035,34964
91.60057068,6.682090807,34972
91.60812378,6.679000902,34972
91.61567688,6.675567674,34972
91.62322998,6.672134446,34972
91.63078308,6.66904454,34964
91.63833618,6.665611312,34964
91.64588928,6.662178084,34964
91.65344238,6.659088179,34964
91.66030884,6.655654951,34968
91.66786194,6.652221723,34972
91.67541504,6.648788495,34968
91.68296814,6.64569859,34964
91.69052124,6.642265362,34964
91.69807434,6.638832134,34956
91.70562744,6.635398906,34964
91.71318054,6.632309001,34964
91.72073364,6.628875773,34960
91.72828674,6.625442545,34960
91.73515319,6.622009317,34960
91.7427063,6.618919412,34960
91.7502594,6.615486184,34956
91.7578125,6.612052956,34956
91.7653656,6.608619728,34960
91.7729187,6.6051865,34960
91.7804718,6.602096594,34960
91.7880249,6.598663366,34968
91.795578,6.595230138,34968
91.8031311,6.59179691,34968
91.8106842,6.588363682,34968
91.8182373,6.584930454,34972
91.8257904,6.581840549,34972
91.8333435,6.578407321,34972
91.8408966,6.574974093,34972
91.8484497,6.571540865,34976
91.8560028,6.568107637,34972
91.8635559,6.564674409,34980
91.871109,6.561584504,34988
91.8786621,6.558151276,34984
91.8862152,6.554718048,34988
91.89376831,6.55128482,34992
91.90132141,6.547851592,34988
91.90887451,6.544418364,34992
91.91642761,6.541328459,34996
91.92398071,6.537895231,34992
91.93153381,6.534462003,35000
91.93908691,6.531028775,34992
91.94664001,6.527595547,34996
91.95419311,6.524162319,34996
91.96174621,6.520729091,34996
91.96929931,6.517639186,35000
91.97753906,6.514205958,35004
91.98509216,6.51077273,35004
91.99264526,6.507339502,35008
92.00019836,6.503906274,35004
92.00775146,6.500816368,35000
92.01530456,6.49738314,34996
92.02285766,6.493949912,34996
92.03041076,6.490516684,34992
92.03796386,6.487083456,34992
92.04551696,6.483650228,34988
92.05307006,6.480217,34984
92.06062316,6.477127095,34988
92.06817626,6.473693867,34988
92.07572936,6.470260639,34992
92.08328246,6.466827411,34988
92.09083556,6.463394183,34988
92.09838866,6.459960955,34992
92.10594176,6.45687105,34984
92.11349487,6.453437822,34980
92.12104797,6.450004594,34988
92.12860107,6.446571366,34980
92.13615417,6.443138138,34976
92.14370727,6.43970491,34976
92.15194701,6.436271682,34980
92.15950011,6.433181777,34984
92.16705321,6.429748549,34984
92.17460631,6.426315321,34984
92.18215942,6.422882093,34984
92.18971252,6.419448865,34984
92.19726562,6.416015637,34984
92.20481872,6.412582409,34984
92.21237182,6.409149181,34980
92.21992492,6.406059276,34984
92.22747802,6.402626048,34988
92.23503112,6.39919282,34988
92.24258422,6.395759592,34988
92.25013732,6.392326364,34992
92.25769042,6.388893136,34992
92.26524352,6.385459908,34996
92.27279662,6.382370002,35004
92.28034972,6.378936774,35008
92.28790282,6.375503546,35008
92.29545592,6.372070318,35000
92.30300902,6.36863709,35000
92.31056212,6.365203862,35000
92.31811522,6.362113957,34988
92.32566832,6.358680729,34988
92.33322143,6.355247501,34992
92.34077453,6.351814273,34996
92.34832763,6.348381045,34988
92.35588073,6.344947817,34988
92.36343383,6.341857912,34988
92.37098693,6.338424684,34984
92.37854003,6.334991456,34980
92.38609313,6.331558228,34976
92.39295958,6.328468323,34964
92.40051268,6.325035189,34964
92.40806578,6.321601961,34964
92.41561889,6.318168733,34964
92.42317199,6.314735505,34964
92.43072509,6.3116456,34960
92.43827819,6.308212372,34952
92.44583129,6.304779144,34948
92.45338439,6.301345916,34948
92.46093749,6.297912688,34944
92.46849059,6.29447946,34936
92.47604369,6.291389555,34944
92.48359679,6.287956327,34948
92.49114989,6.284523099,34952
